filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1100-receipt.jpg,195755,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,11,"{""name"":""polyline"",""all_points_x"":[532,567,568,529],""all_points_y"":[758,760,739,738]}","{""label"":""itemPrice""}"
1100-receipt.jpg,195755,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,12,"{""name"":""polyline"",""all_points_x"":[247,392,392,248],""all_points_y"":[779,777,762,761]}","{""label"":""item""}"
1100-receipt.jpg,195755,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,13,"{""name"":""polyline"",""all_points_x"":[528,573,571,526],""all_points_y"":[779,778,758,761]}","{""label"":""itemPrice""}"
1100-receipt.jpg,195755,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,14,"{""name"":""polyline"",""all_points_x"":[246,356,354,251],""all_points_y"":[799,800,781,781]}","{""label"":""item""}"
1100-receipt.jpg,195755,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,15,"{""name"":""polyline"",""all_points_x"":[528,571,570,528],""all_points_y"":[801,799,783,785]}","{""label"":""itemPrice""}"
1100-receipt.jpg,195755,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,16,"{""name"":""polyline"",""all_points_x"":[228,571,572,228],""all_points_y"":[894,896,871,874]}","{""label"":""total""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,1,"{""name"":""polyline"",""all_points_x"":[354,506,505,356],""all_points_y"":[361,352,326,334]}","{""label"":""name""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,2,"{""name"":""polyline"",""all_points_x"":[215,341,343,209],""all_points_y"":[628,628,606,606]}","{""label"":""item""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,3,"{""name"":""polyline"",""all_points_x"":[614,672,670,610],""all_points_y"":[616,610,592,597]}","{""label"":""itemPrice""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,4,"{""name"":""polyline"",""all_points_x"":[563,610,608,570],""all_points_y"":[671,668,648,649]}","{""label"":""item""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,5,"{""name"":""polyline"",""all_points_x"":[616,677,674,615],""all_points_y"":[668,666,643,647]}","{""label"":""itemPrice""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,6,"{""name"":""polyline"",""all_points_x"":[559,608,608,561],""all_points_y"":[693,693,675,674]}","{""label"":""item""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,7,"{""name"":""polyline"",""all_points_x"":[617,677,672,616],""all_points_y"":[693,690,672,673]}","{""label"":""itemPrice""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,8,"{""name"":""polyline"",""all_points_x"":[449,609,606,447],""all_points_y"":[729,723,703,703]}","{""label"":""item""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,9,"{""name"":""polyline"",""all_points_x"":[618,682,679,617],""all_points_y"":[721,716,699,699]}","{""label"":""itemPrice""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,10,"{""name"":""polyline"",""all_points_x"":[540,614,614,540],""all_points_y"":[750,750,731,729]}","{""label"":""item""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,11,"{""name"":""polyline"",""all_points_x"":[625,678,680,621],""all_points_y"":[750,746,726,727]}","{""label"":""itemPrice""}"
1101-receipt.jpg,274055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",13,12,"{""name"":""polyline"",""all_points_x"":[198,696,695,197],""all_points_y"":[958,949,923,936]}","{""label"":""total""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""polyline"",""all_points_x"":[314,510,510,316],""all_points_y"":[325,325,301,301]}","{""label"":""name""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""polyline"",""all_points_x"":[138,398,398,138],""all_points_y"":[722,724,695,697]}","{""label"":""item""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""polyline"",""all_points_x"":[601,685,684,612],""all_points_y"":[723,721,698,699]}","{""label"":""itemPrice""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""polyline"",""all_points_x"":[135,322,321,135],""all_points_y"":[762,763,734,738]}","{""label"":""item""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""polyline"",""all_points_x"":[609,684,685,609],""all_points_y"":[756,761,738,735]}","{""label"":""ItemPrice""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""polyline"",""all_points_x"":[133,321,321,138],""all_points_y"":[801,803,778,775]}","{""label"":""item""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""polyline"",""all_points_x"":[618,687,685,620],""all_points_y"":[799,802,773,773]}","{""label"":""ItemPrice""}"
1102-receipt.jpg,162116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""polyline"",""all_points_x"":[410,700,695,415],""all_points_y"":[985,988,958,956]}","{""label"":""total""}"
1103-receipt.jpg,174733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1103-receipt.jpg,174733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""polyline"",""all_points_x"":[220,648,643,217],""all_points_y"":[108,123,62,65]}","{""label"":""name""}"
1103-receipt.jpg,174733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""polyline"",""all_points_x"":[204,567,567,199],""all_points_y"":[551,551,528,523]}","{""label"":""item""}"
1103-receipt.jpg,174733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""polyline"",""all_points_x"":[639,715,715,641],""all_points_y"":[551,551,528,528]}","{""label"":""itemPrice""}"
1103-receipt.jpg,174733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""polyline"",""all_points_x"":[195,379,380,196],""all_points_y"":[662,662,632,635]}","{""label"":""item""}"
1103-receipt.jpg,174733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""polyline"",""all_points_x"":[656,725,719,653],""all_points_y"":[664,660,636,637]}","{""label"":""itemPrice""}"
1103-receipt.jpg,174733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""polyline"",""all_points_x"":[160,733,728,162],""all_points_y"":[848,848,821,824]}","{""label"":""total""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""polyline"",""all_points_x"":[243,633,634,240],""all_points_y"":[177,175,123,124]}","{""label"":""name""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""polyline"",""all_points_x"":[168,428,426,168],""all_points_y"":[531,536,506,505]}","{""label"":""item""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""polyline"",""all_points_x"":[651,723,722,651],""all_points_y"":[536,533,507,508]}","{""label"":""itemPrice""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""polyline"",""all_points_x"":[172,415,415,169],""all_points_y"":[564,567,543,539]}","{""label"":""item""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""polyline"",""all_points_x"":[647,720,718,648],""all_points_y"":[571,568,541,542]}","{""label"":""itemPrice""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""polyline"",""all_points_x"":[173,456,456,171],""all_points_y"":[733,738,707,710]}","{""label"":""item""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""polyline"",""all_points_x"":[646,716,716,649],""all_points_y"":[739,738,711,712]}","{""label"":""itemPrice""}"
1104-receipt.jpg,174088,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""polyline"",""all_points_x"":[160,722,722,166],""all_points_y"":[1001,1013,954,944]}","{""label"":""total""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,0,"{""name"":""polyline"",""all_points_x"":[890,0,0,890],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,1,"{""name"":""polyline"",""all_points_x"":[378,622,623,375],""all_points_y"":[274,271,235,245]}","{""label"":""name""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,2,"{""name"":""polyline"",""all_points_x"":[143,432,433,139],""all_points_y"":[760,763,737,735]}","{""label"":""item""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,3,"{""name"":""polyline"",""all_points_x"":[134,573,573,138],""all_points_y"":[799,808,779,771]}","{""label"":""item""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,4,"{""name"":""polyline"",""all_points_x"":[729,823,815,729],""all_points_y"":[776,778,742,745]}","{""label"":""itemPrice""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,5,"{""name"":""polyline"",""all_points_x"":[724,822,818,726],""all_points_y"":[813,818,786,783]}","{""label"":""itemPrice""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,6,"{""name"":""polyline"",""all_points_x"":[119,423,423,122],""all_points_y"":[876,883,853,848]}","{""label"":""item""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,7,"{""name"":""polyline"",""all_points_x"":[734,825,824,729],""all_points_y"":[900,900,873,867]}","{""label"":""itemPrice""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,8,"{""name"":""polyline"",""all_points_x"":[108,376,376,115],""all_points_y"":[912,920,892,888]}","{""label"":""item""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,9,"{""name"":""polyline"",""all_points_x"":[709,833,824,716],""all_points_y"":[936,942,914,910]}","{""label"":""itemPrice""}"
1105-receipt.jpg,202924,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,10,"{""name"":""polyline"",""all_points_x"":[82,831,835,82],""all_points_y"":[1129,1176,1136,1096]}","{""label"":""total""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,1,"{""name"":""polyline"",""all_points_x"":[228,629,630,236],""all_points_y"":[197,212,189,182]}","{""label"":""name""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,2,"{""name"":""polyline"",""all_points_x"":[166,539,540,169],""all_points_y"":[489,503,471,466]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,3,"{""name"":""polyline"",""all_points_x"":[618,690,692,617],""all_points_y"":[503,503,476,479]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,4,"{""name"":""polyline"",""all_points_x"":[160,418,421,160],""all_points_y"":[555,568,538,530]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,5,"{""name"":""polyline"",""all_points_x"":[633,698,696,629],""all_points_y"":[571,568,540,543]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,6,"{""name"":""polyline"",""all_points_x"":[152,324,329,157],""all_points_y"":[594,602,570,563]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,7,"{""name"":""polyline"",""all_points_x"":[623,704,697,621],""all_points_y"":[605,605,578,579]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,8,"{""name"":""polyline"",""all_points_x"":[146,416,419,152],""all_points_y"":[629,638,605,599]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,9,"{""name"":""polyline"",""all_points_x"":[624,708,705,621],""all_points_y"":[637,637,613,614]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,10,"{""name"":""polyline"",""all_points_x"":[140,283,284,146],""all_points_y"":[667,670,643,637]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,11,"{""name"":""polyline"",""all_points_x"":[621,709,704,625],""all_points_y"":[681,677,648,649]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,12,"{""name"":""polyline"",""all_points_x"":[134,243,244,134],""all_points_y"":[703,705,679,676]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,13,"{""name"":""polyline"",""all_points_x"":[625,711,708,625],""all_points_y"":[718,713,688,688]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,14,"{""name"":""polyline"",""all_points_x"":[120,292,295,127],""all_points_y"":[745,749,716,711]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,15,"{""name"":""polyline"",""all_points_x"":[628,714,712,626],""all_points_y"":[758,759,727,724]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,16,"{""name"":""polyline"",""all_points_x"":[119,386,388,125],""all_points_y"":[785,793,758,750]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,17,"{""name"":""polyline"",""all_points_x"":[633,718,718,631],""all_points_y"":[802,798,764,769]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,18,"{""name"":""polyline"",""all_points_x"":[115,372,374,116],""all_points_y"":[825,834,795,794]}","{""label"":""item""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,19,"{""name"":""polyline"",""all_points_x"":[634,722,717,631],""all_points_y"":[843,840,808,808]}","{""label"":""itemPrice""}"
1107-receipt.jpg,224164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",21,20,"{""name"":""polyline"",""all_points_x"":[118,733,731,119],""all_points_y"":[1016,1031,995,973]}","{""label"":""total""}"
1110-receipt.jpg,230925,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1110-receipt.jpg,230925,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""polyline"",""all_points_x"":[207,373,373,205],""all_points_y"":[248,247,220,220]}","{""label"":""name""}"
1110-receipt.jpg,230925,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""polyline"",""all_points_x"":[225,353,353,224],""all_points_y"":[551,551,532,535]}","{""label"":""item""}"
1110-receipt.jpg,230925,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""polyline"",""all_points_x"":[554,625,624,551],""all_points_y"":[548,548,526,529]}","{""label"":""itemPrice""}"
1110-receipt.jpg,230925,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""polyline"",""all_points_x"":[217,343,345,222],""all_points_y"":[689,686,665,667]}","{""label"":""item""}"
1110-receipt.jpg,230925,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""polyline"",""all_points_x"":[579,634,634,578],""all_points_y"":[676,675,654,656]}","{""label"":""itemPrice""}"
1110-receipt.jpg,230925,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""polyline"",""all_points_x"":[208,649,649,206],""all_points_y"":[891,885,862,868]}","{""label"":""total""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""polyline"",""all_points_x"":[1200,1200,0,0],""all_points_y"":[1084,1084,0,0]}","{""label"":""dimension""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""polyline"",""all_points_x"":[319,697,699,314],""all_points_y"":[67,76,33,37]}","{""label"":""name""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""polyline"",""all_points_x"":[276,531,529,279],""all_points_y"":[336,340,314,307]}","{""label"":""item""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""polyline"",""all_points_x"":[686,745,742,688],""all_points_y"":[336,326,300,310]}","{""label"":""itemPrice""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""polyline"",""all_points_x"":[279,490,489,284],""all_points_y"":[373,378,347,344]}","{""label"":""item""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""polyline"",""all_points_x"":[699,748,745,696],""all_points_y"":[373,367,338,346]}","{""label"":""itemPrice""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""polyline"",""all_points_x"":[279,515,515,281],""all_points_y"":[411,411,388,383]}","{""label"":""item""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""polyline"",""all_points_x"":[698,749,746,696],""all_points_y"":[409,401,375,383]}","{""label"":""itemPrice""}"
1112-receipt.jpg,272860,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""polyline"",""all_points_x"":[219,776,785,220],""all_points_y"":[746,758,707,708]}","{""label"":""total""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,1,"{""name"":""polyline"",""all_points_x"":[306,591,597,311],""all_points_y"":[212,238,188,158]}","{""label"":""name""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,2,"{""name"":""polyline"",""all_points_x"":[166,269,268,166],""all_points_y"":[397,402,376,372]}","{""label"":""item""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,3,"{""name"":""polyline"",""all_points_x"":[168,268,266,165],""all_points_y"":[538,540,516,511]}","{""label"":""item""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,4,"{""name"":""polyline"",""all_points_x"":[603,664,664,612],""all_points_y"":[431,431,411,407]}","{""label"":""itemPrice""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,5,"{""name"":""polyline"",""all_points_x"":[593,649,649,601],""all_points_y"":[555,556,536,532]}","{""label"":""itemPrice""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,6,"{""name"":""polyline"",""all_points_x"":[168,338,337,164],""all_points_y"":[659,665,641,640]}","{""label"":""item""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,7,"{""name"":""polyline"",""all_points_x"":[166,330,332,168],""all_points_y"":[703,710,684,682]}","{""label"":""item""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,8,"{""name"":""polyline"",""all_points_x"":[585,629,633,589],""all_points_y"":[676,682,658,651]}","{""label"":""itemPrice""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,9,"{""name"":""polyline"",""all_points_x"":[574,632,630,579],""all_points_y"":[721,727,703,703]}","{""label"":""itemPrice""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,10,"{""name"":""polyline"",""all_points_x"":[157,329,330,163],""all_points_y"":[746,750,734,723]}","{""label"":""item""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,11,"{""name"":""polyline"",""all_points_x"":[159,336,334,160],""all_points_y"":[772,777,752,748]}","{""label"":""item""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,12,"{""name"":""polyline"",""all_points_x"":[581,632,628,579],""all_points_y"":[762,764,749,746]}","{""label"":""itemPrice""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,13,"{""name"":""polyline"",""all_points_x"":[582,636,633,583],""all_points_y"":[783,789,769,767]}","{""label"":""itemPrice""}"
1119-receipt.jpg,235950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,14,"{""name"":""polyline"",""all_points_x"":[325,643,642,322],""all_points_y"":[910,918,870,860]}","{""label"":""total""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""polyline"",""all_points_x"":[899,0,0,899],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""polyline"",""all_points_x"":[266,498,499,262],""all_points_y"":[143,141,112,119]}","{""label"":""name""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""polyline"",""all_points_x"":[141,383,385,141],""all_points_y"":[555,555,522,525]}","{""label"":""item""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""polyline"",""all_points_x"":[603,667,668,605],""all_points_y"":[549,547,517,522]}","{""label"":""itemPrice""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""polyline"",""all_points_x"":[130,468,468,128],""all_points_y"":[647,649,620,619]}","{""label"":""item""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""polyline"",""all_points_x"":[595,676,675,595],""all_points_y"":[645,645,614,617]}","{""label"":""itemPrice""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""polyline"",""all_points_x"":[122,525,524,122],""all_points_y"":[789,785,750,758]}","{""label"":""item""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""polyline"",""all_points_x"":[619,683,682,617],""all_points_y"":[784,782,754,754]}","{""label"":""itemPrice""}"
1120-receipt.jpg,133359,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""polyline"",""all_points_x"":[389,700,699,378],""all_points_y"":[998,997,956,955]}","{""label"":""total""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""polyline"",""all_points_x"":[900,0,0,900],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""polyline"",""all_points_x"":[68,436,434,63],""all_points_y"":[689,692,651,649]}","{""label"":""item""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""polyline"",""all_points_x"":[698,784,781,698],""all_points_y"":[688,688,646,645]}","{""label"":""itemPrice""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""polyline"",""all_points_x"":[62,645,639,61],""all_points_y"":[740,740,695,705]}","{""label"":""item""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""polyline"",""all_points_x"":[692,790,785,686],""all_points_y"":[737,733,696,700]}","{""label"":""itemprice""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""polyline"",""all_points_x"":[60,198,197,58],""all_points_y"":[850,847,810,812]}","{""label"":""item""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""polyline"",""all_points_x"":[707,800,793,707],""all_points_y"":[846,841,803,807]}","{""label"":""itemPrice""}"
1123-receipt.jpg,138870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""polyline"",""all_points_x"":[98,812,801,93],""all_points_y"":[1015,1015,965,972]}","{""label"":""total""}"
1124-receipt.jpg,270606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,0,"{""name"":""polyline"",""all_points_x"":[860,0,0,860],""all_points_y"":[1200,1200,0,0]}","{""label"":""dimension""}"
1124-receipt.jpg,270606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,1,"{""name"":""polyline"",""all_points_x"":[227,566,565,232],""all_points_y"":[248,252,225,224]}","{""label"":""name""}"
1124-receipt.jpg,270606,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",19,2,"{""name"":""polyline"",""all_points_x"":[68,284,284,64],""all_points_y"":[498,498,471,469]}","{""label"":""item""}"
